episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S01E07,460,1,"00:29:03,868","00:29:10,173",LESTAT DE LIONCOURT,and one in particular sits before you all now.,high,direct-address response context,,English,,
S01E07,461,1,"00:29:14,443","00:29:16,397",DANIEL MOLLOY,That's what's in the punch bowl?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.78; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,462,1,"00:29:16,402","00:29:20,607",LESTAT DE LIONCOURT,"Amrit Ras, Chasma-i-Kausar,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,TOM ANDERSON | LOUIS DE POINTE DU LAC | CLAUDIA
S01E07,463,1,"00:29:20,612","00:29:22,913",LESTAT DE LIONCOURT,"the Philosopher's Stone,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,TOM ANDERSON | LOUIS DE POINTE DU LAC | CLAUDIA
S01E07,464,1,"00:29:22,918","00:29:24,698",LESTAT DE LIONCOURT,the elixir of life.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,TOM ANDERSON | LOUIS DE POINTE DU LAC | CLAUDIA
S01E07,465,1,"00:29:28,271","00:29:31,151",LESTAT DE LIONCOURT,I drank it as a young man...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.75; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,466,1,"00:29:33,201","00:29:37,406",TOM ANDERSON,... and I recently passed its powers to my friends here.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S01E07,467,1,"00:29:37,411","00:29:41,497",LOUIS DE POINTE DU LAC,"Claudia, born 1903.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,468,1,"00:29:41,502","00:29:45,239",CLAUDIA,I drank the water in 1917.,high,direct-address response context,,English,,
S01E07,469,1,"00:29:45,244","00:29:47,198",DANIEL MOLLOY,I'm 36 years old.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,470,1,"00:29:48,900","00:29:53,605",LESTAT DE LIONCOURT,"Louis de Pointe Du Lac, born in 1878.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,LOUIS DE POINTE DU LAC | TOM ANDERSON | DANIEL MOLLOY
S01E07,471,1,"00:29:54,135","00:29:57,438",LOUIS DE POINTE DU LAC,I drank of the water in 1910.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.47; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,472,1,"00:29:57,443","00:30:00,484",LOUIS DE POINTE DU LAC,I am 61 years old now.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.85; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,473,1,"00:30:00,489","00:30:04,694",TOM ANDERSON,"Lestat de Lioncourt, born 1760.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | DANIEL MOLLOY
S01E07,474,1,"00:30:05,756","00:30:09,785",DANIEL MOLLOY,I drank the waters in 1794.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LESTAT DE LIONCOURT | TOM ANDERSON | LOUIS DE POINTE DU LAC
S01E07,475,1,"00:30:09,790","00:30:14,324",LOUIS DE POINTE DU LAC,180 years old...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,476,1,"00:30:14,329","00:30:15,978",LOUIS DE POINTE DU LAC,this coming November.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,477,1,"00:30:15,983","00:30:17,545",LESTAT DE LIONCOURT,Give me that ladle!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.69; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,478,1,"00:30:19,247","00:30:21,157",LESTAT DE LIONCOURT,Pfft!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,478,2,"00:30:19,247","00:30:21,157",LOUIS DE POINTE DU LAC,Ah!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.57; no episode audio used,English,,TOM ANDERSON | DANIEL MOLLOY | CLAUDIA
S01E07,479,1,"00:30:24,513","00:30:27,598",LOUIS DE POINTE DU LAC,The bucket's got a hole in it.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,480,1,"00:30:27,603","00:30:29,296",DANIEL MOLLOY,It's empty!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,481,1,"00:30:29,301","00:30:31,385",DANIEL MOLLOY,"Not for long, Tom.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,482,1,"00:30:37,004","00:30:39,654",LOUIS DE POINTE DU LAC,"No, stay back!",uncertain,best contextual candidate from text-only sources,recognition_margin=0.79; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,483,1,"00:30:56,502","00:30:59,152",LOUIS DE POINTE DU LAC,Let's go! Let's go!,uncertain,best contextual candidate from text-only sources,recognition_margin=1.65; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,484,1,"00:31:06,773","00:31:08,596",DANIEL MOLLOY,It's locked!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,485,1,"00:31:32,843","00:31:35,188",LOUIS DE POINTE DU LAC,We gotta go!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,486,1,"00:31:35,193","00:31:37,581",LOUIS DE POINTE DU LAC,Go to the stairs!,uncertain,best contextual candidate from text-only sources,recognition_margin=1.27; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,486,2,"00:31:35,193","00:31:37,581",LESTAT DE LIONCOURT,No!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,487,1,"00:31:43,027","00:31:46,590",LOUIS DE POINTE DU LAC,Please... I don't wanna die.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.66; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,488,1,"00:32:03,482","00:32:06,393",LOUIS DE POINTE DU LAC,"No, no, no!",uncertain,best contextual candidate from text-only sources,recognition_margin=1.59; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,488,2,"00:32:03,482","00:32:06,393",DANIEL MOLLOY,Get up! Get up! Get up!,uncertain,best contextual candidate from text-only sources,recognition_margin=1.23; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,489,1,"00:32:06,398","00:32:07,843",LOUIS DE POINTE DU LAC,"No, no, no, no, no!",uncertain,best contextual candidate from text-only sources,recognition_margin=1.96; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,490,1,"00:32:07,847","00:32:09,483",LOUIS DE POINTE DU LAC,Help! Someone help!,uncertain,best contextual candidate from text-only sources,recognition_margin=2.07; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,491,1,"00:32:15,873","00:32:17,927",LOUIS DE POINTE DU LAC,"No. You don't have to do this. Please, don't do this.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.25; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,492,1,"00:32:17,931","00:32:20,537",DANIEL MOLLOY,"Shh, shh, shh.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LESTAT DE LIONCOURT | TOM ANDERSON | LOUIS DE POINTE DU LAC
S01E07,492,2,"00:32:17,931","00:32:20,537",LOUIS DE POINTE DU LAC,"You don't have to... No, please.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.21; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,493,1,"00:32:20,542","00:32:23,062",LOUIS DE POINTE DU LAC,"No, no, no, no, no! No, get up!",uncertain,best contextual candidate from text-only sources,recognition_margin=2.45; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,494,1,"00:32:45,872","00:32:47,303",LESTAT DE LIONCOURT,"Oh, dear.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,495,1,"00:32:47,308","00:32:50,089",LOUIS DE POINTE DU LAC,You broke up the pair.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.53; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,496,1,"00:32:50,094","00:32:53,919",LESTAT DE LIONCOURT,"I know you wanted them both, but Louis couldn't resist.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.84; no episode audio used,English,,LOUIS DE POINTE DU LAC | TOM ANDERSON | DANIEL MOLLOY
S01E07,497,1,"00:32:53,924","00:32:55,834",LESTAT DE LIONCOURT,"I'm sorry, my love.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,498,1,"00:32:55,839","00:32:57,705",LOUIS DE POINTE DU LAC,I saved one of 'em for you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.65; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | LESTAT DE LIONCOURT
S01E07,499,1,"00:32:57,710","00:32:59,011",DANIEL MOLLOY,Huh.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.90; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,500,1,"00:32:59,016","00:33:00,191",LOUIS DE POINTE DU LAC,Did you?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.39; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,501,1,"00:33:02,454","00:33:04,233",LESTAT DE LIONCOURT,How generous of you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | LOUIS DE POINTE DU LAC
S01E07,502,1,"00:33:37,054","00:33:38,702",LESTAT DE LIONCOURT,Mm.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,503,1,"00:33:47,891","00:33:49,539",LOUIS DE POINTE DU LAC,Ah.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.57; no episode audio used,English,,TOM ANDERSON | LESTAT DE LIONCOURT | DANIEL MOLLOY
S01E07,504,1,"00:33:58,249","00:34:00,072",LOUIS DE POINTE DU LAC,"Quite drunk, this one.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.52; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,505,1,"00:34:10,826","00:34:12,475",LESTAT DE LIONCOURT,Rosemary...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,506,1,"00:34:16,049","00:34:17,741",LOUIS DE POINTE DU LAC,... and something else.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.71; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,507,1,"00:34:20,314","00:34:22,703",LESTAT DE LIONCOURT,"What is it, my love?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.56; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,508,1,"00:34:22,708","00:34:26,402",LOUIS DE POINTE DU LAC,I-I think it's the gin.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | LESTAT DE LIONCOURT
S01E07,509,1,"00:34:26,407","00:34:28,622",DANIEL MOLLOY,I wasn't talking to you.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,510,1,"00:34:28,627","00:34:30,276",LESTAT DE LIONCOURT,Laudanum.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,511,1,"00:34:37,188","00:34:38,980",LESTAT DE LIONCOURT,Arsenic.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,512,1,"00:34:45,165","00:34:47,119",LOUIS DE POINTE DU LAC,She was at the ball tonight.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,513,1,"00:34:48,952","00:34:51,601",LOUIS DE POINTE DU LAC,Like one of those girls on the telephone switchboard...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,514,1,"00:34:53,957","00:34:58,162",DANIEL MOLLOY,... eavesdropping in on things that she shouldn't.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.10; no episode audio used,English,,LOUIS DE POINTE DU LAC | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,515,1,"00:34:58,167","00:35:02,372",LOUIS DE POINTE DU LAC,"""Too late. I've done it already"".",uncertain,best contextual candidate from text-only sources,recognition_margin=1.21; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,516,1,"00:35:03,531","00:35:06,181",LOUIS DE POINTE DU LAC,"""When? Who?""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.31; no episode audio used,English,,LESTAT DE LIONCOURT | DANIEL MOLLOY | TOM ANDERSON
S01E07,517,1,"00:35:06,186","00:35:09,663",DANIEL MOLLOY,"""Just now. One of the twins.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.95; no episode audio used,English,,LESTAT DE LIONCOURT | LOUIS DE POINTE DU LAC | TOM ANDERSON
S01E07,518,1,"00:35:09,668","00:35:12,013",LOUIS DE POINTE DU LAC,"He'll be dead on his feet in an hour"".",uncertain,best contextual candidate from text-only sources,recognition_margin=0.81; no episode audio used,English,,DANIEL MOLLOY | LESTAT DE LIONCOURT | TOM ANDERSON
S01E07,519,1,"00:35:20,070","00:35:23,155",LESTAT DE LIONCOURT,"She should never have been made, Louis.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.87; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | CLAUDIA
S01E07,520,1,"00:35:23,160","00:35:25,157",LOUIS DE POINTE DU LAC,Look what she did to us.,high,direct-address response context,,English,,
S01E07,521,1,"00:35:25,162","00:35:27,363",LESTAT DE LIONCOURT,She's corrupted everything.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.48; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,522,1,"00:35:27,368","00:35:30,684",LESTAT DE LIONCOURT,Antoinette will be much more agreeable to our life together.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | TOM ANDERSON
S01E07,523,1,"00:36:11,730","00:36:13,205",LOUIS DE POINTE DU LAC,Lestat...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.40; no episode audio used,English,,DANIEL MOLLOY | TOM ANDERSON | LESTAT DE LIONCOURT
